AZTI-38	AZTI-39	AZTI-40	AZTI-41	AZTI-42	AZTI-43	CNRS-A1	CNRS-A2	CNRS-A3	CNRS-N1	CNRS-N2	CNRS-N3	CNRS-S1	CNRS-S2	CNRS-S3	CONISMA-1	CONISMA-2	CONISMA-3	CONISMA-4	CONISMA-5	CONISMA-6	CONISMA-7	IOBAS-ALA	IOBAS-CHEA	IOBAS-CHEB	IOBAS-KAM	KAUST-A1	KAUST-C1	KAUST-C2	KAUST-C3	KUCORPI-KAR	KUCORPI-PAL1	KUCORPI-PAL2	class
0	0	0	0	0	0	0	0	0	0	0	0	0	2.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bryozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bryozoa
0	1.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	1.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	46.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	2.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	93.41	0	0	0	0	62.89	0	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	1.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	1.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	0	1.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	0	0	3.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	1	86.04	0	0	0	0	0	0	0	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	0	4.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	0	1.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	0	0	97.49	16.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	0	0	2.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	230.81	61.96	8.43	0	112.15	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87	0	0	3.93	0	6.33	1.31	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72	0	5.57	0	0	0	0	0	0	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87	0	0	0	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.7	0	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.51	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.75	0	0	0	chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.92	chordata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	fish
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81	0	0	0	0.64	0	0	0	0	0.84	0	0	0	0	0	0	26.66	65.77	770.5	fish
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23	0	0	0	0	fish
0	0	0	0	0	0	220.9	0	0	23.6	0	69.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ascidea
0	0	0	0	0	0	1.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ascidea
0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ascidea
0	0	0	0	0	0	0	0	0	0	0	1.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ascidea
0	3.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ascidea
0	2.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ascidea
0	0	1.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ascidea
0	0	0	0	2.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ascidea
0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cnidaria
0	0	0	0	0	0	0	0	1.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cnidaria
0	0	0	0	0	0	0	0	0	0	0	3.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21	9.66	0	cnidaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47	0	cnidaria
0	0	0	0	0	3.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	anthozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	anthozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.67	0	5.96	0	0	0	0	0	0	0	0	0	0	0	0	0	anthozoa
0	0	15.6	0	0	0	0	0	0	0	0	0	0	0	0	44.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	anthozoa
0	0	0	341.06	0	0	0	0	0.72	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92	anthozoa
0	0	0	0	0	0	2.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	anthozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96	0	0	0	0	0	0	0	0	0	0	0	anthozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	0	0	anthozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85	0	0	327.25	0	0	0	0	anthozoa
7.56	1.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	1.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	1.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	1.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	1.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	1.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	0	2.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	0	0	15.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
35.63	102.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	0	2.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	0	1.55	1.48	0	0	0	0	1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
4.42	23.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	2.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	1.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	1.65	0	0.72	0	0	0	0	0.66	31.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	0	0	0	2.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	1.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.32	44.24	0	hydrozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.69	0	0	hydrozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12	0	0	hydrozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.12	hydrozoa
0	6.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	5.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
1.35	1.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	2.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	6.48	3.13	0.78	0	0	0	1.54	3.27	3.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	2.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	10.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	2.59	0	0	0	0	3.78	16.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	1.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
1.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
1.13	10.24	1.25	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
2.35	20.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
1.71	17.28	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	2.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	5.37	0	2.85	0	0	1.43	6.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	0	0.79	0	0	0	0	2.36	3.3	1.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	0	0	3.84	0	0	0	1.53	1.24	22.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.86	0	0	0	0	0	0.77	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.57	2.67	0	hydrozoa
1.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	hydrozoa
0	1.44	0	0	0	0	156.65	1188.51	123.06	0	0	0	12.55	0.68	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	echinodermata
0	0	0	0	0	0	3.83	2.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	echinodermata
0	0	0	0	0	0	0	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	echinodermata
0	0	0	0	0	0	0	1.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	echinodermata
0	0	0	0	0	0	0	1.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	echinodermata
0	0	0	0	0	0	0	1.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	echinodermata
0	0	0	0	0	0	0	1.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	echinodermata
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71	0	0	0	0	echinoidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326.65	0	0	14.98	0	0	0	echinoidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21	0	0	0	0	0	0	echinoidea
0	0	0	0	0	0	1.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	echinoidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.73	echinoidea
0	0	0	0	0	0	0	0	0	0	0	2.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	34.76	75.3	echinoidea
0	0	0	0	0	0	0	0	0	0	0	0	0	1.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	echinoidea
0	0	0	0	0	0	0	0	0	0	0	2.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	holothuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27	0	0	0	0	holothuroidea
0	0	0	0	0	0	0	5.29	0	0	0	3.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	holothuroidea
0	0	0	0	0	0	0	1.44	0	0	0	4.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	holothuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27	0	0	0	0	0	0	0	0	0	0	0	0	holothuroidea
0	0	0	0	0	0	0	0	0	0	0	4.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	holothuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0	0	0	11.04	0	0	0	0	0	ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15	0	0	0	0	ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37	0	0	0	0	0	0	0	0	0	0.73	0	1.15	1187.18	0	0	0	0	ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32	0	0	0	0	ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.85	0	0	0	0	ophiuroidea
0	0	0	0	0	0	11.87	0	1.44	0	0	0	0	0	2.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	0	0	0	0	14.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.99	0	0	0	0	0	ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.08	10.16	8.61	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33	0	0	5.03	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
3.16	2.77	0	7.96	0	325.67	1194.71	1170.37	446.54	128.78	275	133.49	2.37	34.88	1852.34	401.41	4.24	10.16	31.77	13.85	1.44	373.53	0	0	0	5.93	0	0	1.83	0	0	0	2.67	ophiuroidea
0	155.77	1.95	0	1277.9	0	0	0	8.05	0	107	1.53	9.5	260.63	8.07	2.92	0	0	0	0	4.15	0	0.73	1.4	0	0	0	0	0	0	0	2.77	0	ophiuroidea
0	0	0	0.72	0	0	0	28.18	5.97	1.46	25	12.67	0	46.58	32.56	62.6	0	0	1.32	0	1.4	12.23	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	3.5	0	0	0	3.72	0	0	0	0	0	1.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	2.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	0	0	5.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	0	0	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	0	0	0	0	1.41	0	0	0	0	0	9.39	0	0	1.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	0	0	0	0	0	0	17	7.55	945.63	1.35	0	0	0	0	0	0	0	1.36	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0.67	0	0	0	0	287.31	30.36	0	0	0	0	0	0	0	0	27.62	0	0	0	9.07	0	0.65	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	1.28	0	0	0	0	0	0	0	0	0	0	0	0	7.33	13.56	0	1.35	6.51	4.16	25.61	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	9.67	0	0	4.76	0	0	0	0	0	1.41	0.89	0	0	0.61	12.76	3.22	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	1.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	0	0	48.88	7.54	2.16	0	0	1.41	0	0	0	0	41.18	0	1.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	0	0	11.08	1.56	0	0	0	0	6.96	8.82	0	0	0	0	0	1.27	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	0	0	3.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	0	0	1.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	2.42	0	0	0	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.81	0	0	0	0	ophiuroidea
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26	0	0	0	0	ophiuroidea
13.09	54.25	55	0	0	1.28	30.65	9	13.98	975.13	0	127.4	38.78	38.25	3.24	99.61	1.41	0.56	1.4	7.91	6.26	5.43	0	0	0	0	0	0	0	0	0	1.78	0	mollusca
0.59	2.06	4.14	0	0	0	5.17	0	0.73	140.89	0	9.95	2.3	2.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	mollusca
0	0	0	0	0	0	0	93.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	mollusca
0	0	0	0	0	0	0	0	0	10.32	0	0	0	0	0	8.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	mollusca
0	0	0	0	0	0	0	0	0	1.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bivalvia
0	0	0	0	0	0	0	5.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bivalvia
0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bivalvia
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51	0	0	0.69	0	0	0	bivalvia
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84	bivalvia
0	0	0	0	0	0	14.1	8.17	0	0	8	134.98	0	0	1.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bivalvia
0	0	0	0	0	0	0	10.02	0	7.04	1	312.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bivalvia
0	0	42.44	8.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06	0	0	0	0	0	0	0	0	bivalvia
0	0	0	0	0	0	0	0	4.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bivalvia
0	0	0	0	0	0	0	0	0	0	0	6.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11	0	0	0	335.95	bivalvia
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	bivalvia
0	0	0	0	0	0	0	0	0	0	0	2.35	0	0	0	0.71	0	0	0	0	0	0	0	4.23	1.16	0	0	0	0	0	0	0	0	bivalvia
200	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bivalvia
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.62	100.83	47.05	bivalvia
0.59	0.67	0	0	0	0	0	0	0.76	0	0	0	0	0	0	0	0.66	0	0	0	0	0.73	1.36	0.47	0	0	181.99	522.29	0	287.21	0	0	0	bivalvia
